Pondok Cabe Air Base,-6.336,106.764
Achmad Yani Airport,-6.972,110.375
Hang Nadim International Airport,1.121,104.119
Buluh Tumbang (H A S Hanandjoeddin) Airport,-2.745,107.754
Pangkal Pinang (Depati Amir) Airport,-2.162,106.138
Raja Haji Fisabilillah International Airport,0.922,104.531
Dabo Airport,-0.479,104.579
Syamsudin Noor Airport,-3.442,114.763
Batu Licin Airport,-3.412,115.995
Iskandar Airport,-2.705,111.672
Tjilik Riwut Airport,-2.225,113.943
Maumere(Wai Oti) Airport,-8.640,122.236
Ende (H Hasan Aroeboesman) Airport,-8.849,121.661
Frans Sales Lega Airport,-8.597,120.476
El Tari Airport,-10.171,123.670
Komodo Airport,-8.486,119.889
Sultan Aji Muhamad Sulaiman Airport,-1.268,116.893
Juwata Airport,3.326,117.569
Temindung Airport,-0.484,117.156
Tanjung Santan Airport,-0.092,117.453
Selaparang Airport,-8.560,116.095
Muhammad Salahuddin Airport,-8.539,118.686
Umbu Mehang Kunda Airport,-9.669,120.302
Juanda International Airport,-7.379,112.787
Adi Sumarmo Wiryokusumo Airport,-7.516,110.757
Incheon International Airport,37.469,126.450
Chiang Mai International Airport,18.766,98.962
Chiang Rai International Airport,19.952,99.882
Nakhon Si Thammarat Airport,8.539,99.944
Nakhon Ratchasima Airport,14.949,102.313
Nakhon Phanom Airport,17.383,104.642
Ubon Ratchathani Airport,15.251,104.870
Khon Kaen Airport,16.466,102.783
Sukhothai Airport,17.238,99.818
Ngurah Rai (Bali) International Airport,-8.748,115.166
Eleftherios Venizelos International Airport,37.936,23.944
Chubu Centrair International Airport,34.858,136.804
Kobe Airport,34.632,135.223
Pullman Moscow Regional Airport,46.743,-117.110
Lewiston Nez Perce County Airport,46.374,-117.014
Elmira Corning Regional Airport,42.159,-76.891
Ithaca Tompkins Regional Airport,42.491,-76.458
Monterey Peninsula Airport,36.587,-121.843
Santa Barbara Municipal Airport,34.426,-119.839
Daytona Beach International Airport,29.179,-81.058
Liepāja International Airport,56.517,21.096
Riga International Airport,56.923,23.971
Šiauliai International Airport,55.893,23.395
Barysiai Airport,56.070,23.558
Kaunas International Airport,54.963,24.084
S. Darius and S. Girėnas Airfield,54.879,23.881
Palanga International Airport,55.973,21.093
Vilnius International Airport,54.634,25.285
Panevėžys Air Base,55.729,24.460
Erebuni Airport,40.122,44.465
Stepanavan Airport,41.048,44.337
Zvartnots International Airport,40.147,44.395
Gyumri Shirak Airport,40.750,43.859
Assab International Airport,13.071,42.645
Asmara International Airport,15.291,38.910
Massawa International Airport,15.670,39.370
Yasser Arafat International Airport,31.246,34.276
Batumi International Airport,41.610,41.599
Kopitnari Airport,42.176,42.482
Tbilisi International Airport,41.669,44.954
Mukalla International Airport,14.662,49.375
Ta'izz International Airport,13.685,44.139
Hodeidah International Airport,14.753,42.976
Aden International Airport,12.829,45.028
Ataq Airport,14.551,46.826
Al Ghaidah International Airport,16.191,52.174
Sana'a International Airport,15.476,44.219
Beihan Airport,14.781,45.720
Socotra International Airport,12.630,53.905
Al Badie Airport,18.719,50.836
Memmingen Allgau Airport,47.988,10.239
Nevşehir Kapadokya Airport,38.771,34.534
Ministro Pistarini International Airport,-34.822,-58.535
Erbil International Airport,36.237,43.963
Emerald Airport,-23.567,148.179
Athen Helenikon Airport,37.893,23.726
Kansai International Airport,34.427,135.244
Downtown-Manhattan/Wall St Heliport,40.701,-74.009
Tagbilaran Airport,9.665,123.853
Ilulissat Airport,69.243,-51.057
Qasigiannguit Heliport,68.822,-51.173
Aasiaat Airport,68.721,-52.784
Palma De Mallorca Airport,39.551,2.738
Darwin International Airport,-12.414,130.876
Surat Thani Airport,9.132,99.135
Talkeetna Airport,62.320,-150.093
Xewkija Heliport,36.027,14.272
Tweed New Haven Airport,41.263,-72.886
Asheville Regional Airport,35.436,-82.541
Piedmont Triad International Airport,36.097,-79.937
Joe Foss Field Airport,43.582,-96.741
Ayers Rock Connellan Airport,-25.186,130.975
Manchester-Boston Regional Airport,42.932,-71.435
Naples Municipal Airport,26.152,-81.775
LTS Pulau Redang Airport,5.765,103.007
Louisville International Standiford Field,38.174,-85.736
Charlottesville Albemarle Airport,38.138,-78.452
Roanoke–Blacksburg Regional Airport,37.325,-79.975
Blue Grass Airport,38.036,-84.605
Evansville Regional Airport,38.036,-87.532
Albuquerque International Sunport,35.040,-106.609
Gallatin Field,45.777,-111.152
Billings Logan International Airport,45.807,-108.542
Bert Mooney Airport,45.954,-112.497
Cherry Capital Airport,44.741,-85.582
Mundo Maya International Airport,16.913,-89.866
Hancock County-Bar Harbor Airport,44.450,-68.361
Knox County Regional Airport,44.060,-69.099
Jackson Hole Airport,43.607,-110.737
Chicago Rockford International Airport,42.195,-89.097
Domodedovo International Airport,55.408,37.906
Sanya Phoenix International Airport,18.302,109.412
Milford Sound Airport,-44.673,167.923
Lijiang Airport,26.680,100.246
Greenville Spartanburg International Airport,34.895,-82.218
Central Illinois Regional Airport at Bloomington-Normal,40.477,-88.915
Gulfport Biloxi International Airport,30.407,-89.070
Kalamazoo Battle Creek International Airport,42.234,-85.552
Toledo Express Airport,41.586,-83.807
Fort Wayne International Airport,40.978,-85.195
Decatur Airport,39.834,-88.865
The Eastern Iowa Airport,41.884,-91.710
La Crosse Municipal Airport,43.879,-91.256
Central Wisconsin Airport,44.777,-89.666
General Wayne A. Downing Peoria International Airport,40.664,-89.693
Appleton International Airport,44.258,-88.519
Rochester International Airport,43.908,-92.5
University of Illinois Willard Airport,40.039,-88.278
Manhattan Regional Airport,39.140,-96.670
Kingscote Airport,-35.713,137.520
Hervey Bay Airport,-25.318,152.880
Dali Airport,25.649,100.319
Mulu Airport,4.048,114.805
Sharm El Sheikh International Airport,27.977,34.395
Venango Regional Airport,41.377,-79.860
Jomo Kenyatta International Airport,-1.319,36.927
Seronera Airport,-2.458,34.822
El Calafate Airport,-50.280,-72.053
Armidale Airport,-30.528,151.617
Grand Junction Regional Airport,39.122,-108.527
St George Municipal Airport,37.036,-113.510
David Wayne Hooks Memorial Airport,30.061,-95.552
Port O'Connor Private Heliport,28.429,-96.444
Sarasota Bradenton International Airport,27.395,-82.554
L.F. Wade International International Airport,32.363,-64.678
Van Nuys Airport,34.209,-118.489
Quad City International Airport,41.448,-90.507
Panama City-Bay Co International Airport,30.212,-85.682
Honiara International Airport,-9.428,160.054
Faa'a International Airport,-17.553,-149.606
Nauru International Airport,-0.547,166.919
Funafuti International Airport,-8.525,179.195
Tolmachevo Airport,55.012,82.650
Samsø Airport,55.889,10.613
Xieng Khouang Airport,19.450,103.157
Bismarck Municipal Airport,46.772,-100.746
Telluride Regional Airport,37.953,-107.907
Yinchuan Airport,38.481,106.009
Mae Hong Son Airport,19.301,97.975
Rapid City Regional Airport,44.045,-103.056
Mc Clellan-Palomar Airport,33.128,-117.279
Bishop International Airport,42.965,-83.743
Francisco Bangoy International Airport,7.125,125.646
Madeira Airport,32.697,-16.774
Maestro Wilson Fonseca Airport,-2.424,-54.785
Sihanoukville International Airport,10.579,103.637
Ekati Airport,64.698,-110.614
Hawke's Bay Airport,-39.465,176.869
Levuka Airfield,-17.711,178.759
Lhasa Gonggar Airport,29.297,90.911
Redding Municipal Airport,40.508,-122.292
Mahlon Sweet Field,44.124,-123.211
Idaho Falls Regional Airport,43.514,-112.070
Rogue Valley International Medford Airport,42.374,-122.873
Kaikoura Airport,-42.424,173.604
Roberts Field,44.254,-121.150
Picton Aerodrome,-41.346,173.955
Hosea Kutako International Airport,-22.479,17.470
Victoria Harbour Seaplane Base,48.424,-123.388
Coal Harbour Seaplane Base,50.599,-127.583
Yaoqiang Airport,36.857,117.216
Changzhou Benniu Airport,31.919,119.778
Yibin Caiba Airport,28.800,104.545
Roshchino International Airport,57.189,65.324
Akron Canton Regional Airport,40.916,-81.442
Huntsville International Carl T Jones Field,34.637,-86.775
Mid Ohio Valley Regional Airport,39.345,-81.439
Montgomery Regional (Dannelly Field) Airport,32.300,-86.393
Tri-Cities Regional TN/VA Airport,36.475,-82.407
Barkley Regional Airport,37.060,-88.773
Djibouti-Ambouli Airport,11.547,43.159
Haikou Meilan International Airport,19.934,110.458
Mafia Island Airport,-7.917,39.668
Page Municipal Airport,36.926,-111.447
Utila Airport,16.113,-86.880
Glacier Park International Airport,48.310,-114.255
MBS International Airport,43.532,-84.079
Greater Binghamton/Edwin A Link field,42.208,-75.979
Baghdad International Airport,33.262,44.234
Nan Airport,18.807,100.782
Roi Et Airport,16.116,103.774
Buri Ram Airport,15.229,103.252
Trat Airport,12.274,102.319
Blythe Airport,33.619,-114.717
Al Asad Air Base,33.785,42.441
Al Taqaddum Air Base,33.338,43.597
Joint Base Balad,33.940,44.361
Diosdado Macapagal International Airport,15.186,120.559
Sandakan Airport,5.900,118.058
Luang Namtha Airport,20.966,101.400
Oudomsay Airport,20.682,101.994
Taoxian Airport,41.639,123.483
Dongying Shengli Airport,37.508,118.788
John A. Osborne Airport,16.791,-62.193
Petersburg James A Johnson Airport,56.801,-132.945
Luoyang Airport,34.741,112.388
Xuzhou Guanyin Airport,34.059,117.555
Magway Airport,20.165,94.941
Kanti Airport,25.988,95.674
Lien Khuong Airport,11.75,108.366
Dong Hoi Airport,17.515,106.590
Rach Gia Airport,9.958,105.132
Cà Mau Airport,9.177,105.177
Chu Lai International Airport,15.403,108.706
Dong Tac Airport,13.049,109.333
Mae Hong Son Airport,19.371,98.436
Bol Airport,43.285,16.679
Yaoundé Nsimalen International Airport,3.722,11.553
Conakry International Airport,9.576,-13.612
Aachen-Merzbrück Airport,50.823,6.186
Karlsruhe Baden-Baden Airport,48.779,8.080
Orlando Sanford International Airport,28.777,-81.237
John Murtha Johnstown Cambria County Airport,40.316,-78.833
Lukla Airport,27.686,86.729
Bhojpur Airport,27.147,87.050
Lamidanda Airport,27.253,86.669
Jomsom Airport,28.780,83.723
Manang Airport,28.641,84.089
Phaplu Airport,27.517,86.584
Rumjatar Airport,27.303,86.550
Tulsipur Airport,28.111,82.294
Rukum Chaurjahari Airport,28.627,82.195
Jumla Airport,29.274,82.193
Taplejung Airport,27.350,87.695
Tumling Tar Airport,27.315,87.193
Surkhet Airport,28.586,81.636
Simikot Airport,29.971,81.818
Dolpa Airport,28.985,82.819
Bajhang Airport,29.538,81.185
Dhangarhi Airport,28.753,80.581
Muan International Airport,34.991,126.382
Astypalaia Airport,36.579,26.375
Ikaria Airport,37.682,26.347
Kalymnos Airport,36.963,26.940
Milos Airport,36.696,24.476
Naxos Airport,37.081,25.368
Paros National Airport,37.020,25.113
Kastelorizo Airport,36.141,29.576
Marsa Alam International Airport,25.557,34.583
Weeze Airport,51.602,6.142
Francisco B. Reyes Airport,12.121,120.099
Bancasi Airport,8.951,125.478
Dipolog Airport,8.601,123.341
Laoag International Airport,18.178,120.531
Legazpi City International Airport,13.157,123.735
Labo Airport,8.178,123.842
Mactan Cebu International Airport,10.307,123.978
Norden-Norddeich Airport,53.633,7.190
Juist Airport,53.681,7.055
Porto Seguro Airport,-16.438,-39.080
Iguatu Airport,-6.346,-39.293
Brigadeiro Lysias Rodrigues Airport,-10.291,-48.356
Nelson Ribeiro Guimarães Airport,-17.725,-48.607
Missoula International Airport,46.916,-114.091
Blackall Airport,-24.427,145.429
Bundaberg Airport,-24.903,152.319
Grand Canyon National Park Airport,35.952,-112.147
Sugar Land Regional Airport,29.622,-95.656
Hayman Island Heliport,-20.059,148.883
Centennial Airport,39.570,-104.848
Clovis Municipal Airport,34.425,-103.079
Fort Stockton Pecos County Airport,30.915,-102.916
Las Vegas Municipal Airport,35.654,-105.141
West Houston Airport,29.818,-95.672
La Junta Municipal Airport,38.049,-103.509
Las Cruces International Airport,32.289,-106.921
Stephens County Airport,32.719,-98.890
Draughon Miller Central Texas Regional Airport,31.152,-97.407
Ozona Municipal Airport,30.735,-101.203
Kaadedhdhoo Airport,0.488,72.996
Aklavik/Freddie Carmichael Airport,68.223,-135.005
Déline Airport,65.211,-123.435
Tulita Airport,64.909,-125.572
Fort Good Hope Airport,66.240,-128.651
Tanna Airport,-19.455,169.223
Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.360,-124.075
El Trompillo Airport,-17.811,-63.171
Juancho E. Yrausquin Airport,17.645,-63.220
Eagle County Regional Airport,39.642,-106.917
Stokmarknes Skagen Airport,68.578,15.033
Cuyahoga County Airport,41.565,-81.486
Mansfield Lahm Regional Airport,40.821,-82.516
Columbus Metropolitan Airport,32.516,-84.938
Lawton Fort Sill Regional Airport,34.567,-98.416
Northern Colorado Regional Airport,40.451,-105.011
Flagstaff Pulliam Airport,35.138,-111.670
Lake Tahoe Airport,38.893,-119.995
Joslin Field Magic Valley Regional Airport,42.481,-114.487
Martha's Vineyard Airport,41.393,-70.614
Concord Municipal Airport,43.202,-71.502
Groton New London Airport,41.330,-72.045
St Cloud Regional Airport,45.546,-94.059
Qinhuangdao Beidaihe Airport,39.666,119.058
Golden Triangle Regional Airport,33.450,-88.591
Nizhny Novgorod Strigino International Airport,56.230,43.784
Bowerman Airport,46.971,-123.936
Erie International Tom Ridge Field,42.083,-80.173
Barnstable Municipal Boardman Polando Field,41.669,-70.280
San Pedro Airport,17.913,-87.971
Sedona Airport,34.848,-111.788
Morgantown Municipal Walter L. Bill Hart Field,39.642,-79.916
Yeager Airport,38.373,-81.593
Wilkes Barre Scranton International Airport,41.338,-75.723
Bemidji Regional Airport,47.509,-94.933
Thangool Airport,-24.493,150.576
Fagali'i Airport,-13.848,-171.740
Ballina Byron Gateway Airport,-28.833,153.561
Hector International Airport,46.920,-96.815
Charles B. Wheeler Downtown Airport,39.123,-94.592
Ratanakiri Airport,13.729,106.986
Gillette Campbell County Airport,44.348,-105.539
Bogashevo Airport,56.380,85.208
El Toro Marine Corps Air Station,33.676,-117.731
Phetchabun Airport,16.676,101.194
Chumphon Airport,10.711,99.361
Jiuzhai Huanglong Airport,32.853,103.682
Jieyang Chaoshan International Airport,23.552,116.503
Enghien Moisselles Airfield,49.046,2.353
Cheddi Jagan International Airport,6.498,-58.254
Guarani International Airport,-25.454,-54.842
Eugene F. Correira International Airport,6.806,-58.105
Kaieteur International Airport,5.172,-59.491
Dunhuang Airport,40.161,94.809
Ancona Falconara Airport,43.616,13.362
Chamonate Airport,-27.296,-70.413
Taba International Airport,29.587,34.778
Edward Bodden Airfield,19.660,-80.088
Milas Bodrum International Airport,37.250,27.664
Tabarka 7 Novembre Airport,36.979,8.876
Sabiha Gökçen International Airport,40.898,29.309
University Park Airport,40.849,-77.848
Broome International Airport,-17.944,122.232
Newcastle Airport,-32.794,151.833
Bakki Airport,63.556,-20.137
Klagenfurt Airport,46.642,14.337
Hammerfest Airport,70.679,23.668
Valan Airport,71.009,25.983
Mehamn Airport,71.029,27.826
Vadsø Airport,70.065,29.844
Imam Khomeini International Airport,35.416,51.152
Mashhad International Airport,36.235,59.640
Ust-Ilimsk Airport,58.136,102.565
Key Field,32.332,-88.751
Abraham Lincoln Capital Airport,39.844,-89.677
Cortez Municipal Airport,37.303,-108.627
Yampa Valley Airport,40.481,-107.218
Gallup Municipal Airport,35.511,-108.789
Liberal Mid-America Regional Airport,37.044,-100.959
Lamar Municipal Airport,38.069,-102.688
Renner Field-Goodland Municipal Airport,39.370,-101.698
Yellowstone Regional Airport,44.520,-109.024
Ørsta-Volda Airport Hovden,62.180,6.074
St. Mary's Airport,49.913,-6.291
Springfield Branson National Airport,37.245,-93.388
Narvik Framnes Airport,68.436,17.386
Berlevåg Airport,70.871,29.034
Oslo Fornebu Airport,59.895,10.617
Norilsk-Alykel Airport,69.311,87.332
Anapa Vityazevo Airport,45.002,37.347
Joplin Regional Airport,37.151,-94.498
Lehigh Valley International Airport,40.652,-75.440
Northwest Arkansas Regional Airport,36.281,-94.306
Atyrau Airport,47.121,51.821
Kzyl-Orda Southwest Airport,44.706,65.592
South Bend Regional Airport,41.708,-86.317
Bykovo Airport,55.617,38.060
Talagi Airport,64.600,40.716
Saratov Central Airport,51.564,46.046
Novy Urengoy Airport,66.069,76.520
Noyabrsk Airport,63.183,75.269
Aktau Airport,43.860,51.091
Ukhta Airport,63.566,53.804
Usinsk Airport,66.004,57.367
Pechora Airport,65.121,57.130
Naryan Mar Airport,67.639,53.121
Pskov Airport,57.783,28.395
Kogalym International Airport,62.190,74.533
Yemelyanovo Airport,56.172,92.493
Sary-Arka Airport,49.670,73.334
Novosibirsk North Airport,55.091,82.906
Uray Airport,60.103,64.826
Ivanovo South Airport,56.939,40.940
Longjia Airport,43.996,125.684
Niigata Airport,37.955,139.121
Johnston Atoll Airport,16.728,-169.533
Smith Field,41.143,-85.152
California Redwood Coast-Humboldt County Airport,40.978,-124.109
Albert J Ellis Airport,34.829,-77.612
Tuscaloosa Regional Airport,33.220,-87.611
Dubuque Regional Airport,42.402,-90.709
Shun Tak Heliport,22.289,114.152
Uru Harbour Airport,-8.873,161.011
Gwaunaru'u Airport,-8.702,160.682
Ballalae Airport,-6.990,155.886
Fera/Maringe Airport,-8.107,159.576
Babanakira Airport,-9.747,159.839
Ngorangora Airport,-10.449,161.897
Santa Cruz/Graciosa Bay/Luova Airport,-10.720,165.794
Munda Airport,-8.327,157.263
Nusatupe Airport,-8.097,156.863
Mono Airport,-7.416,155.565
Rennell/Tingoa Airport,-11.533,160.063
Marau Airport,-9.861,160.824
Suavanao Airport,-7.585,158.731
Kaghau Airport,-7.330,157.585
Ramata Airport,-8.168,157.643
Buka Airport,-5.422,154.673
Chimbu Airport,-6.024,144.970
Daru Airport,-9.086,143.207
Gurney Airport,-10.311,150.333
Girua Airport,-8.804,148.309
Kimbe Airport,-5.462,150.404
Kiunga Airport,-6.125,141.281
Kikori Airport,-7.424,144.250
Kerema Airport,-7.963,145.770
Kavieng Airport,-2.579,150.807
Mendi Airport,-6.147,143.656
Momote Airport,-2.061,147.423
Moro Airport,-6.363,143.238
Misima Island Airport,-10.689,152.837
Tari Airport,-5.844,142.947
Tabubil Airport,-5.278,141.225
Tokua Airport,-4.340,152.380
Vanimo Airport,-2.692,141.302
Wapenamanda Airport,-5.643,143.895
Alluitsup Paa Heliport,60.464,-45.569
Neerlerit Inaat Airport,70.743,-22.650
Paamiut Heliport,61.992,-49.662
Qeqertarsuaq Heliport,69.251,-53.514
Qaqortoq Heliport,60.715,-46.029
Maniitsoq Airport,65.412,-52.939
Nanortalik Heliport,60.141,-45.232
Narsaq Heliport,60.917,-46.059
Qaanaaq Airport,77.488,-69.388
Sisimiut Airport,66.951,-53.729
Upernavik Airport,72.790,-56.130
Qaarsut Airport,70.734,-52.696
Grímsey Airport,66.545,-18.017
Thorshofn Airport,66.218,-15.335
Vopnafjörður Airport,65.720,-14.850
Whistler/Green Lake Water Aerodrome,50.143,-122.948
Anahim Lake Airport,52.452,-125.303
Williams Harbour Airport,52.566,-55.784
St. Lewis (Fox Harbour) Airport,52.372,-55.673
Port Hope Simpson Airport,52.528,-56.286
Rigolet Airport,54.179,-58.457
Colville Lake Airport,67.039,-126.08
Whatì Airport,63.131,-117.246
Summer Beaver Airport,52.708,-88.541
Wapekeka Airport,53.849,-89.579
Wunnumin Lake Airport,52.893,-89.289
North Spirit Lake Airport,52.490,-92.971
Bearskin Lake Airport,53.965,-91.027
Kingfisher Lake Airport,53.012,-89.855
Ogoki Post Airport,51.658,-85.901
Poplar Hill Airport,52.113,-94.255
Chisasibi Airport,53.805,-78.916
Tête-à-la-Baleine Airport,50.674,-59.383
La Tabatière Airport,50.830,-58.975
Cat Lake Airport,51.727,-91.824
Fort Frances Municipal Airport,48.654,-93.439
Kasabonika Airport,53.524,-88.642
Kangirsuk Airport,60.027,-69.999
Attawapiskat Airport,52.927,-82.431
Lac Du Bonnet Airport,50.294,-96.010
Uranium City Airport,59.561,-108.481
Lourdes de Blanc Sablon Airport,51.443,-57.185
Cartwright Airport,53.682,-57.041
Chesterfield Inlet Airport,63.346,-90.731
Nain Airport,56.549,-61.680
Fort Severn Airport,56.018,-87.676
Fort Albany Airport,52.201,-81.696
Fort Hope Airport,51.561,-87.907
Makkovik Airport,55.076,-59.186
Texada Gillies Bay Airport,49.694,-124.517
Gods Lake Narrows Airport,54.558,-94.491
Igloolik Airport,69.364,-81.816
Kuujjuarapik Airport,55.281,-77.765
Gillam Airport,56.357,-94.710
Grise Fiord Airport,76.426,-82.909
Quaqtaq Airport,61.046,-69.617
Vancouver Harbour Water Aerodrome,49.294,-123.111
Nemiscau Airport,51.691,-76.135
Hopedale Airport,55.448,-60.228
Chevery Airport,50.468,-59.636
Ivujivik Airport,62.417,-77.925
Island Lake Airport,53.857,-94.653
Akulivik Airport,60.818,-78.148
Waskaganish Airport,51.473,-78.758
Aupaluk Airport,59.296,-69.599
Kimmirut Airport,62.849,-69.883
Lansdowne House Airport,52.195,-87.934
St Georges Airport,46.096,-70.714
Kangiqsualujjuaq (Georges River) Airport,58.711,-65.992
Mary's Harbour Airport,52.302,-55.847
Chapais Airport,49.771,-74.528
Umiujaq Airport,56.536,-76.518
Wemindji Airport,53.010,-78.831
Norway House Airport,53.958,-97.844
Points North Landing Airport,58.276,-104.082
Oxford House Airport,54.933,-95.278
Inukjuak Airport,58.471,-78.076
Pikangikum Airport,51.819,-93.973
Peawanuck Airport,54.988,-85.443
Powell River Airport,49.834,-124.5
The Pas Airport,53.971,-101.091
Nakina Airport,50.182,-86.696
Rae Lakes Airport,64.116,-117.309
Red Lake Airport,51.066,-93.793
Stony Rapids Airport,59.250,-105.841
Sanikiluaq Airport,56.537,-79.246
St. Theresa Point Airport,53.845,-94.851
Big Trout Lake Airport,53.817,-89.896
Deer Lake Airport,52.655,-94.061
Webequie Airport,52.959,-87.374
Whale Cove Airport,62.240,-92.598
Salluit Airport,62.179,-75.667
York Landing Airport,56.089,-96.089
Ilford Airport,56.061,-95.613
Bathurst Airport,47.629,-65.738
Eastmain River Airport,52.226,-78.522
Fond-Du-Lac Airport,59.334,-107.181
Gods River Airport,54.839,-94.078
Swan River Airport,52.120,-101.236
Kashechewan Airport,52.282,-81.677
Muskrat Dam Airport,53.441,-91.762
Masset Airport,54.027,-132.125
Sachigo Lake Airport,53.891,-92.196
Round Lake (Weagamow Lake) Airport,52.943,-91.312
Sandy Lake Airport,53.064,-93.344
Shamattawa Airport,55.865,-92.081
Churchill Falls Airport,53.561,-64.106
Wollaston Lake Airport,58.106,-103.171
Batna Airport,35.752,6.308
Béchar Boudghene Ben Ali Lotfi Airport,31.645,-2.269
Bordj Badji Mokhtar Airport,21.375,0.923
Guemar Airport,33.511,6.776
Kumasi Airport,6.714,-1.590
Heringsdorf Airport,53.878,14.152
Heide-Büsum Airport,54.153,8.901
Helgoland-Düne Airport,54.185,7.915
Seinäjoki Airport,62.692,22.832
Nottingham Airport,52.919,-1.079
Robin Hood Doncaster Sheffield Airport,53.480,-1.010
Campbeltown Airport,55.437,-5.686
Eday Airport,59.190,-2.772
Fair Isle Airport,59.535,-1.628
North Ronaldsay Airport,59.367,-2.434
Papa Westray Airport,59.351,-2.900
Stronsay Airport,59.155,-2.641
Sanday Airport,59.250,-2.576
Lerwick / Tingwall Airport,60.192,-1.243
Westray Airport,59.350,-2.950
Land's End Airport,50.102,-5.670
Penzance Heliport,50.128,-5.518
Anglesey Airport,53.248,-4.535
Barra Airport,57.022,-7.443
Donegal Airport,55.044,-8.340
Weston Airport,53.352,-6.486
Sindal Airport,57.503,10.229
Leknes Airport,68.152,13.609
Namsos Høknesøra Airport,64.472,11.578
Mo i Rana Airport Røssvoll,66.363,14.301
Rørvik Airport Ryum,64.838,11.146
Røst Airport,67.527,12.103
Sandane Airport (Anda),61.830,6.105
Sogndal Airport,61.156,7.137
Svolvær Helle Airport,68.243,14.669
Sørkjosen Airport,69.786,20.959
Vardø Airport Svartnes,70.355,31.044
Værøy Heliport,67.654,12.727
Bydgoszcz Ignacy Jan Paderewski Airport,53.096,17.977
Łódź Władysław Reymont Airport,51.721,19.398
Åre Östersund Airport,63.194,14.500
Hagfors Airport,60.020,13.578
Karlstad Airport,59.444,13.337
Torsby Airport,60.157,12.991
Ängelholm-Helsingborg Airport,56.296,12.847
Storuman Airport,64.960,17.696
Hemavan Airport,65.806,15.082
Ventspils International Airport,57.357,21.544
Rand Airport,-26.242,28.151
Kruger Mpumalanga International Airport,-25.383,31.105
Malamala Airport,-24.818,31.544
Mmabatho International Airport,-25.798,25.548
Ghanzi Airport,-21.692,21.658
Orapa Airport,-21.266,25.316
Shakawe Airport,-18.373,21.832
Limpopo Valley Airport,-22.189,29.126
Ngot Nzoungou Airport,-4.206,12.659
Chipata Airport,-13.558,32.587
Los Alamitos Army Air Field,33.790,-118.052
Iconi Airport,-11.710,43.243
Antsalova Airport,-18.701,44.614
Ankavandra Airport,-18.805,45.273
Belo sur Tsiribihina Airport,-19.686,44.541
Maintirano Airport,-18.049,44.033
Morafenobe Airport,-17.850,44.920
Tambohorano Airport,-17.476,43.972
Tsiroanomandidy Airport,-18.759,46.054
Ambatondrazaka Airport,-17.795,48.442
Port Bergé Airport,-15.584,47.623
Ambanja Airport,-13.645,48.459
Soalala Airport,-16.101,45.358
Mampikony Airport,-16.072,47.644
Nasa Shuttle Landing Facility Airport,28.614,-80.694
Mandritsara Airport,-15.833,48.833
Manja Airport,-21.426,44.316
Catumbela Airport,-12.479,13.486
Dundo Airport,-7.400,20.818
Ngjiva Pereira Airport,-17.043,15.683
Namibe Airport,-15.261,12.146
Koulamoutou Mabimbi Airport,-1.184,12.441
Mouilla Ville Airport,-1.845,11.056
Tchibanga Airport,-2.849,11.017
Chimoio Airport,-19.151,33.429
Sarh Airport,9.144,18.374
Club Makokola Airport,-14.306,35.132
Luderitz Airport,-26.687,15.242
Ondangwa Airport,-17.878,15.952
Oranjemund Airport,-28.584,16.446
Swakopmund Airport,-22.661,14.568
Eros Airport,-22.612,17.080
Boma Airport,-5.854,13.064
Tshimpi Airport,-5.799,13.440
Inongo Airport,-1.947,18.285
Nioki Airport,-2.717,17.684
Basango Mboliasa Airport,-1.434,19.024
Basankusu Airport,1.224,19.788
Tshikapa Airport,-6.438,20.794
Lodja Airport,-3.417,23.450
Ilebo Airport,-4.329,20.590
Outer Skerries Airport,60.425,-0.75
La Gomera Airport,28.029,-17.214
Sherbro International Airport,7.532,-12.518
Bo Airport,7.944,-11.760
Kenema Airport,7.891,-11.176
Osvaldo Vieira International Airport,11.894,-15.653
Smara Airport,26.731,-11.684
Dakhla Airport,23.718,-15.932
Mogador Airport,31.397,-9.681
Hassan I Airport,27.151,-13.219
Nador International Airport,34.988,-3.028
Praia International Airport,14.924,-23.493
São Filipe Airport,14.885,-24.479
Baco Airport,5.782,36.562
Beica Airport,9.386,34.521
Combolcha Airport,11.082,39.711
Dembidollo Airport,8.553,34.858
Gode Airport,5.935,43.578
Gore Airport,8.161,35.552
Kabri Dehar Airport,6.734,44.252
Mizan Teferi Airport,6.957,35.554
Tippi Airport,7.202,35.415
Alula Airport,11.958,50.748
Bosaso Airport,11.275,49.149
Aden Adde International Airport,2.014,45.304
Galcaio Airport,6.780,47.454
Burao Airport,9.527,45.554
El Arish International Airport,31.073,33.835
Assiut International Airport,27.046,31.011
Amboseli Airport,-2.645,37.253
Lokichoggio Airport,4.204,34.348
Malindi Airport,-3.229,40.101
Nanyuki Airport,-0.062,37.041
Gardabya Airport,31.063,16.594
Gamal Abdel Nasser Airport,31.861,23.907
Mitiga Airport,32.894,13.276
La Abraq Airport,32.788,21.964
Atbara Airport,17.710,34.057
Nyala Airport,12.053,24.956
Port Sudan New International Airport,19.433,37.234
Bukoba Airport,-1.332,31.821
Kigoma Airport,-4.886,29.670
Lindi Airport,-9.851,39.757
Musoma Airport,-1.503,33.802
Shinyanga Airport,-3.609,33.503
Tabora Airport,-5.076,32.833
Arua Airport,3.049,30.916
